SR401|4829.00|4840.00|4790.00|43296|09:41:43|4828.00|353|4829.00|353
SR401|4829.00|4840.00|4790.00|43380|09:41:44|4829.00|158|4830.00|158
SR401|4829.00|4840.00|4790.00|43380|09:41:44|4829.00|158|4830.00|158
SR401|4829.00|4840.00|4790.00|43380|09:41:45|4829.00|45|4830.00|45
SR401|4829.00|4840.00|4790.00|43380|09:41:45|4829.00|45|4830.00|45
SR401|4829.00|4840.00|4790.00|43380|09:41:46|4828.00|44|4830.00|44
SR401|4829.00|4840.00|4790.00|43380|09:41:47|4829.00|44|4830.00|44
SR401|4829.00|4840.00|4790.00|43380|09:41:47|4829.00|60|4830.00|60
SR401|4830.00|4840.00|4790.00|43388|09:41:48|4829.00|40|4830.00|40
SR401|4830.00|4840.00|4790.00|43388|09:41:49|4829.00|60|4830.00|60
SR401|4830.00|4840.00|4790.00|43388|09:41:50|4829.00|39|4830.00|39
SR401|4830.00|4840.00|4790.00|43388|09:41:51|4829.00|39|4830.00|39
SR401|4830.00|4840.00|4790.00|43388|09:41:52|4829.00|76|4830.00|76
SR401|4830.00|4840.00|4790.00|43388|09:41:53|4829.00|79|4830.00|79
SR401|4830.00|4840.00|4790.00|43388|09:41:55|4829.00|38|4830.00|38
SR401|4830.00|4840.00|4790.00|43388|09:41:59|4829.00|38|4830.00|38
SR401|4830.00|4840.00|4790.00|43426|09:42:00|4829.00|19|4830.00|19
SR401|4830.00|4840.00|4790.00|43432|09:42:03|4829.00|16|4830.00|16
SR401|4830.00|4840.00|4790.00|43464|09:42:04|4829.00|163|4831.00|163
SR401|4830.00|4840.00|4790.00|43464|09:42:05|4829.00|85|4830.00|85
SR401|4830.00|4840.00|4790.00|43464|09:42:05|4829.00|5|4830.00|5
SR401|4830.00|4840.00|4790.00|43464|09:42:06|4829.00|85|4830.00|85
SR401|4831.00|4840.00|4790.00|43482|09:42:07|4830.00|1|4831.00|1
SR401|4830.00|4840.00|4790.00|43486|09:42:07|4829.00|72|4831.00|72
SR401|4830.00|4840.00|4790.00|43486|09:42:08|4829.00|158|4831.00|158
SR401|4830.00|4840.00|4790.00|43486|09:42:09|4830.00|9|4831.00|9
SR401|4831.00|4840.00|4790.00|43554|09:42:10|4830.00|29|4831.00|29
SR401|4831.00|4840.00|4790.00|43554|09:42:10|4830.00|35|4831.00|35
SR401|4831.00|4840.00|4790.00|43564|09:42:11|4830.00|36|4831.00|36
SR401|4830.00|4840.00|4790.00|43568|09:42:12|4830.00|38|4831.00|38
SR401|4830.00|4840.00|4790.00|43568|09:42:13|4830.00|42|4831.00|42
SR401|4830.00|4840.00|4790.00|43568|09:42:13|4830.00|39|4831.00|39
SR401|4830.00|4840.00|4790.00|43568|09:42:14|4830.00|36|4831.00|36
SR401|4830.00|4840.00|4790.00|43568|09:42:15|4830.00|37|4831.00|37
SR401|4831.00|4840.00|4790.00|43594|09:42:15|4830.00|112|4831.00|112
SR401|4830.00|4840.00|4790.00|43598|09:42:16|4830.00|111|4831.00|111
SR401|4831.00|4840.00|4790.00|43602|09:42:16|4830.00|26|4831.00|26
SR401|4830.00|4840.00|4790.00|43622|09:42:17|4830.00|16|4831.00|16
SR401|4830.00|4840.00|4790.00|43622|09:42:18|4830.00|20|4831.00|20
SR401|4830.00|4840.00|4790.00|43622|09:42:19|4830.00|109|4831.00|109
SR401|4830.00|4840.00|4790.00|43622|09:42:20|4830.00|23|4831.00|23
SR401|4830.00|4840.00|4790.00|43626|09:42:20|4830.00|107|4831.00|107
SR401|4831.00|4840.00|4790.00|43630|09:42:21|4830.00|105|4831.00|105
SR401|4831.00|4840.00|4790.00|43630|09:42:22|4830.00|25|4831.00|25
SR401|4831.00|4840.00|4790.00|43630|09:42:22|4830.00|25|4831.00|25
SR401|4831.00|4840.00|4790.00|43630|09:42:23|4830.00|25|4831.00|25
SR401|4831.00|4840.00|4790.00|43630|09:42:25|4830.00|25|4831.00|25
SR401|4830.00|4840.00|4790.00|43638|09:42:26|4830.00|104|4831.00|104
SR401|4830.00|4840.00|4790.00|43652|09:42:27|4830.00|23|4831.00|23
SR401|4830.00|4840.00|4790.00|43652|09:42:28|4830.00|102|4831.00|102
SR401|4830.00|4840.00|4790.00|43652|09:42:28|4830.00|22|4831.00|22
SR401|4830.00|4840.00|4790.00|43652|09:42:29|4830.00|100|4831.00|100
SR401|4830.00|4840.00|4790.00|43692|09:42:30|4830.00|100|4831.00|100
SR401|4830.00|4840.00|4790.00|43692|09:42:31|4830.00|100|4831.00|100
SR401|4830.00|4840.00|4790.00|43722|09:42:32|4830.00|7|4831.00|7
SR401|4830.00|4840.00|4790.00|43722|09:42:32|4830.00|87|4831.00|87
SR401|4830.00|4840.00|4790.00|43726|09:42:33|4830.00|87|4831.00|87
SR401|4830.00|4840.00|4790.00|43726|09:42:34|4830.00|5|4831.00|5
SR401|4830.00|4840.00|4790.00|43726|09:42:34|4830.00|7|4831.00|7
SR401|4830.00|4840.00|4790.00|43726|09:42:35|4830.00|8|4831.00|8
SR401|4830.00|4840.00|4790.00|43726|09:42:36|4830.00|93|4831.00|93
SR401|4830.00|4840.00|4790.00|43726|09:42:37|4830.00|94|4831.00|94
SR401|4831.00|4840.00|4790.00|43766|09:42:38|4830.00|8|4831.00|8
SR401|4831.00|4840.00|4790.00|43786|09:42:38|4830.00|64|4831.00|64
SR401|4830.00|4840.00|4790.00|43794|09:42:41|4830.00|4|4831.00|4
SR401|4830.00|4840.00|4790.00|43794|09:42:42|4830.00|68|4831.00|68
SR401|4830.00|4840.00|4790.00|43794|09:42:43|4830.00|15|4831.00|15
SR401|4830.00|4840.00|4790.00|43800|09:42:44|4830.00|12|4831.00|15
SR401|4831.00|4840.00|4790.00|43810|09:42:44|4830.00|45|4831.00|45
SR401|4831.00|4840.00|4790.00|43810|09:42:45|4830.00|61|4831.00|61
SR401|4831.00|4840.00|4790.00|43810|09:42:45|4830.00|79|4831.00|79
SR401|4831.00|4840.00|4790.00|43810|09:42:46|4830.00|61|4831.00|61
SR401|4831.00|4840.00|4790.00|43810|09:42:47|4830.00|61|4831.00|61
SR401|4831.00|4840.00|4790.00|43810|09:42:48|4830.00|79|4831.00|79
SR401|4831.00|4840.00|4790.00|43810|09:42:48|4830.00|59|4831.00|59
SR401|4830.00|4840.00|4790.00|43816|09:42:49|4830.00|60|4831.00|60
SR401|4831.00|4840.00|4790.00|43826|09:42:51|4830.00|55|4831.00|55
SR401|4831.00|4840.00|4790.00|43826|09:42:52|4830.00|88|4831.00|88
SR401|4831.00|4840.00|4790.00|43842|09:42:53|4830.00|47|4831.00|47
SR401|4831.00|4840.00|4790.00|43848|09:42:53|4830.00|44|4831.00|44
SR401|4831.00|4840.00|4790.00|43848|09:42:54|4830.00|88|4831.00|88
SR401|4831.00|4840.00|4790.00|43860|09:42:55|4830.00|89|4831.00|89
SR401|4831.00|4840.00|4790.00|43864|09:42:55|4830.00|35|4831.00|35
SR401|4831.00|4840.00|4790.00|43864|09:42:56|4830.00|79|4831.00|79
SR401|4831.00|4840.00|4790.00|43934|09:42:56|4831.00|13|4832.00|13
SR401|4831.00|4840.00|4790.00|43960|09:42:57|4830.00|10|4831.00|10
SR401|4831.00|4840.00|4790.00|43970|09:42:58|4830.00|10|4831.00|10
SR401|4831.00|4840.00|4790.00|43970|09:42:58|4830.00|84|4831.00|84
SR401|4831.00|4840.00|4790.00|43988|09:42:59|4830.00|84|4831.00|84
SR401|4831.00|4840.00|4790.00|44074|09:43:00|4831.00|9|4832.00|9
SR401|4831.00|4840.00|4790.00|44092|09:43:01|4830.00|88|4831.00|88
SR401|4831.00|4840.00|4790.00|44100|09:43:01|4830.00|22|4831.00|22
SR401|4831.00|4840.00|4790.00|44100|09:43:02|4830.00|28|4831.00|28
SR401|4831.00|4840.00|4790.00|44150|09:43:02|4830.00|13|4831.00|13
SR401|4831.00|4840.00|4790.00|44150|09:43:04|4830.00|23|4831.00|23
SR401|4831.00|4840.00|4790.00|44150|09:43:04|4830.00|98|4831.00|98
SR401|4831.00|4840.00|4790.00|44192|09:43:05|4830.00|102|4831.00|102
SR401|4831.00|4840.00|4790.00|44192|09:43:05|4830.00|103|4831.00|103
SR401|4831.00|4840.00|4790.00|44192|09:43:06|4830.00|179|4831.00|179
SR401|4831.00|4840.00|4790.00|44198|09:43:06|4830.00|106|4831.00|106
SR401|4830.00|4840.00|4790.00|44248|09:43:07|4830.00|143|4831.00|143
SR401|4830.00|4840.00|4790.00|44252|09:43:08|4830.00|143|4831.00|143
SR401|4830.00|4840.00|4790.00|44252|09:43:09|4830.00|147|4831.00|147
SR401|4830.00|4840.00|4790.00|44252|09:43:09|4830.00|149|4831.00|149
SR401|4830.00|4840.00|4790.00|44252|09:43:11|4830.00|152|4831.00|152
SR401|4830.00|4840.00|4790.00|44252|09:43:11|4830.00|156|4831.00|156
SR401|4830.00|4840.00|4790.00|44252|09:43:12|4830.00|172|4831.00|172
SR401|4830.00|4840.00|4790.00|44252|09:43:13|4830.00|186|4831.00|186
SR401|4830.00|4840.00|4790.00|44252|09:43:18|4830.00|167|4831.00|167
SR401|4830.00|4840.00|4790.00|44258|09:43:19|4830.00|186|4831.00|186
SR401|4831.00|4840.00|4790.00|44266|09:43:19|4830.00|163|4831.00|163
SR401|4831.00|4840.00|4790.00|44266|09:43:21|4830.00|186|4831.00|186
SR401|4830.00|4840.00|4790.00|44282|09:43:22|4830.00|164|4831.00|164
SR401|4830.00|4840.00|4790.00|44290|09:43:23|4830.00|178|4831.00|178
SR401|4830.00|4840.00|4790.00|44290|09:43:24|4830.00|164|4831.00|164
SR401|4830.00|4840.00|4790.00|44290|09:43:25|4830.00|188|4831.00|188
SR401|4830.00|4840.00|4790.00|44290|09:43:26|4830.00|188|4831.00|188
SR401|4830.00|4840.00|4790.00|44290|09:43:27|4830.00|189|4831.00|189
SR401|4830.00|4840.00|4790.00|44290|09:43:28|4830.00|190|4831.00|190
SR401|4830.00|4840.00|4790.00|44290|09:43:30|4830.00|165|4831.00|165
SR401|4831.00|4840.00|4790.00|44298|09:43:31|4830.00|186|4831.00|186
SR401|4831.00|4840.00|4790.00|44298|09:43:31|4830.00|164|4831.00|164
SR401|4831.00|4840.00|4790.00|44298|09:43:34|4830.00|164|4831.00|164
SR401|4831.00|4840.00|4790.00|44298|09:43:35|4830.00|164|4831.00|164
SR401|4831.00|4840.00|4790.00|44298|09:43:36|4830.00|186|4831.00|186
SR401|4831.00|4840.00|4790.00|44298|09:43:38|4830.00|192|4831.00|192
SR401|4831.00|4840.00|4790.00|44298|09:43:40|4830.00|192|4831.00|192
SR401|4831.00|4840.00|4790.00|44298|09:43:41|4830.00|192|4831.00|192
SR401|4831.00|4840.00|4790.00|44298|09:43:42|4830.00|167|4831.00|167
SR401|4831.00|4840.00|4790.00|44298|09:43:42|4830.00|192|4831.00|192
SR401|4831.00|4840.00|4790.00|44298|09:43:46|4830.00|84|4831.00|84
SR401|4831.00|4840.00|4790.00|44298|09:43:47|4830.00|84|4831.00|84
SR401|4831.00|4840.00|4790.00|44298|09:43:48|4830.00|195|4831.00|195
SR401|4831.00|4840.00|4790.00|44298|09:43:50|4830.00|83|4831.00|83
SR401|4831.00|4840.00|4790.00|44298|09:43:51|4830.00|94|4831.00|94
SR401|4831.00|4840.00|4790.00|44298|09:43:53|4830.00|95|4831.00|95
SR401|4831.00|4840.00|4790.00|44298|09:43:53|4830.00|184|4831.00|184
SR401|4831.00|4840.00|4790.00|44298|09:43:54|4830.00|184|4831.00|184
SR401|4831.00|4840.00|4790.00|44318|09:43:54|4830.00|98|4831.00|98
SR401|4831.00|4840.00|4790.00|44318|09:43:55|4830.00|194|4831.00|194
SR401|4831.00|4840.00|4790.00|44318|09:43:58|4830.00|194|4831.00|194
SR401|4831.00|4840.00|4790.00|44318|09:43:59|4830.00|100|4831.00|100
SR401|4830.00|4840.00|4790.00|44332|09:44:00|4830.00|94|4831.00|94
SR401|4830.00|4840.00|4790.00|44332|09:44:01|4830.00|194|4831.00|194
SR401|4830.00|4840.00|4790.00|44332|09:44:02|4830.00|95|4831.00|95
SR401|4831.00|4840.00|4790.00|44340|09:44:02|4830.00|194|4831.00|194
SR401|4831.00|4840.00|4790.00|44340|09:44:03|4830.00|94|4831.00|94
SR401|4831.00|4840.00|4790.00|44340|09:44:04|4830.00|190|4831.00|190
SR401|4831.00|4840.00|4790.00|44340|09:44:05|4830.00|190|4831.00|190
SR401|4830.00|4840.00|4790.00|44352|09:44:05|4830.00|82|4831.00|82
SR401|4830.00|4840.00|4790.00|44352|09:44:06|4830.00|189|4831.00|189
SR401|4831.00|4840.00|4790.00|44360|09:44:07|4830.00|190|4831.00|190
SR401|4831.00|4840.00|4790.00|44396|09:44:08|4830.00|190|4831.00|190
SR401|4830.00|4840.00|4790.00|44496|09:44:09|4830.00|140|4831.00|140
SR401|4831.00|4840.00|4790.00|44502|09:44:10|4830.00|140|4831.00|140
SR401|4831.00|4840.00|4790.00|44502|09:44:10|4830.00|140|4831.00|140
SR401|4830.00|4840.00|4790.00|44524|09:44:11|4830.00|57|4831.00|57
SR401|4831.00|4840.00|4790.00|44536|09:44:12|4830.00|53|4831.00|53
SR401|4831.00|4840.00|4790.00|44536|09:44:13|4830.00|137|4831.00|137
SR401|4831.00|4840.00|4790.00|44536|09:44:14|4830.00|137|4831.00|137
SR401|4831.00|4840.00|4790.00|44536|09:44:15|4830.00|57|4831.00|57
SR401|4830.00|4840.00|4790.00|44550|09:44:16|4830.00|130|4831.00|130
SR401|4830.00|4840.00|4790.00|44550|09:44:18|4830.00|130|4831.00|130
SR401|4830.00|4840.00|4790.00|44550|09:44:23|4830.00|130|4831.00|130
SR401|4831.00|4840.00|4790.00|44554|09:44:24|4830.00|54|4831.00|54
SR401|4831.00|4840.00|4790.00|44554|09:44:25|4830.00|54|4831.00|54
SR401|4831.00|4840.00|4790.00|44554|09:44:25|4830.00|127|4831.00|127
SR401|4831.00|4840.00|4790.00|44634|09:44:30|4830.00|127|4831.00|127
SR401|4831.00|4840.00|4790.00|44690|09:44:30|4831.00|59|4832.00|59
SR401|4831.00|4840.00|4790.00|44690|09:44:31|4831.00|59|4832.00|59
SR401|4830.00|4840.00|4790.00|44842|09:44:31|4830.00|111|4832.00|110
SR401|4832.00|4840.00|4790.00|44844|09:44:32|4830.00|110|4832.00|109
SR401|4832.00|4840.00|4790.00|44844|09:44:33|4830.00|110|4831.00|110
SR401|4832.00|4840.00|4790.00|44844|09:44:33|4830.00|322|4832.00|322
SR401|4832.00|4840.00|4790.00|44844|09:44:34|4830.00|30|4831.00|30
SR401|4832.00|4840.00|4790.00|44844|09:44:35|4830.00|114|4831.00|114
SR401|4831.00|4840.00|4790.00|44868|09:44:35|4830.00|114|4831.00|114
SR401|4831.00|4840.00|4790.00|44874|09:44:36|4830.00|114|4831.00|114
SR401|4831.00|4840.00|4790.00|44874|09:44:36|4830.00|116|4831.00|116
SR401|4831.00|4840.00|4790.00|44874|09:44:37|4830.00|116|4831.00|116
SR401|4831.00|4840.00|4790.00|44878|09:44:38|4830.00|116|4831.00|116
SR401|4831.00|4840.00|4790.00|44882|09:44:38|4830.00|46|4831.00|46
SR401|4831.00|4840.00|4790.00|44882|09:44:39|4830.00|126|4831.00|126
SR401|4831.00|4840.00|4790.00|44892|09:44:41|4830.00|53|4831.00|53
SR401|4831.00|4840.00|4790.00|44912|09:44:42|4830.00|43|4831.00|43
SR401|4831.00|4840.00|4790.00|44912|09:44:43|4830.00|123|4831.00|123
